event_id,name,group_name,num_members,category_name,weight,year,month,dow
235589981,Healing with Consciousness,Art of Living,1106,Health & Wellbeing,299,2016,11,6
235266336,Full Moon Meditation,Art of Living,1106,Health & Wellbeing,299,2016,11,2
235266373,Dealing with Anxiety with Breath & Meditation,Art of Living,1106,Health & Wellbeing,299,2016,11,2
235266320,Success without Stress,Art of Living,1106,Health & Wellbeing,299,2016,11,3
234870393,The Art of Living Happiness Program,Art of Living,1106,Health & Wellbeing,299,2016,10,4
234339079,Full Moon Meditation,Art of Living,1106,Health & Wellbeing,299,2016,10,1
234339181,Success without Stress,Art of Living,1106,Health & Wellbeing,299,2016,10,1
234339245,Finding Balance in the Modern World,Art of Living,1106,Health & Wellbeing,299,2016,10,1
234077457,Sri Sri Yoga,Art of Living,1106,Health & Wellbeing,299,2016,9,3
234156632,Yes Plus Retreat,Art of Living,1106,Health & Wellbeing,299,2016,9,4
231593897,The Art of Living Happiness Program,Art of Living,1106,Health & Wellbeing,299,2016,6,3
231595068,Food and Health,Art of Living,1106,Health & Wellbeing,299,2016,6,1
230666458,Art Excel: 8 - 13 years,Art of Living,1106,Health & Wellbeing,299,2016,6,4
231594116,Finding Balance in the Modern World,Art of Living,1106,Health & Wellbeing,299,2016,6,1
230830347,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,5,1
230829946,Full Moon Meditation,Art of Living,1106,Health & Wellbeing,299,2016,5,3
230666189,Art of Living Yoga,Art of Living,1106,Health & Wellbeing,299,2016,5,3
230830256,Freedom From Mind Games,Art of Living,1106,Health & Wellbeing,299,2016,5,0
230830174,"Inner Peace, Outer Dynamism",Art of Living,1106,Health & Wellbeing,299,2016,5,3
229920487,The Art of Living Happiness Program,Art of Living,1106,Health & Wellbeing,299,2016,4,3
230134114,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,4,1
230134172,Dealing with Anxiety with Breath & Meditation,Art of Living,1106,Health & Wellbeing,299,2016,4,1
230134025,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,4,1
229080761,Full Moon Meditation,Art of Living,1106,Health & Wellbeing,299,2016,3,1
229080597,Finding Balance in Life,Art of Living,1106,Health & Wellbeing,299,2016,3,1
228500392,Navigating the Quantum Odyssey,Art of Living,1106,Health & Wellbeing,299,2016,3,5
vmhlklyvfbmb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,3,3
229080575,Dealing with Anxiety with Breath & Meditation,Art of Living,1106,Health & Wellbeing,299,2016,3,2
vmhlklyvfbdb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,3,3
229080552,Health and Stress,Art of Living,1106,Health & Wellbeing,299,2016,3,2
vmhlklyvdbgc,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,2,3
vmhlklyvdbwb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,2,3
vmhlklyvdbnb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,2,3
vmhlklyvdbfb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,2,3
228161654,Happiness Program,Art of Living,1106,Health & Wellbeing,299,2016,1,4
vmhlklyvcbkc,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,1,3
227764614,Finding Balance in the Modern World,Art of Living,1106,Health & Wellbeing,299,2016,1,2
vmhlklyvcbbc,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,1,3
227563140,Learn Sahaj Samadhi Meditation,Art of Living,1106,Health & Wellbeing,299,2016,1,2
227764285,Full Moon Meditation,Art of Living,1106,Health & Wellbeing,299,2016,1,2
vmhlklyvcbrb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,1,3
227764575,Finding Balance in the Modern World,Art of Living,1106,Health & Wellbeing,299,2016,1,2
227946734,New Year New You - Learn Yoga and Meditation,Art of Living,1106,Health & Wellbeing,299,2016,1,6
vmhlklyvcbjb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,1,3
227764533,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2016,1,2
vmhlklytqbnc,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2015,12,3
vmhlklytqbfc,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2015,12,3
227081934,Mantra Meditation (Sahaj Samadhi Meditation),Art of Living,1106,Health & Wellbeing,299,2015,12,5
vmhlklytqbvb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2015,12,3
vmhlklytqbmb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2015,12,3
vmhlklytqbdb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2015,12,3
vmhlklytpbhc,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2015,11,3
vmhlklytpbxb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2015,11,3
vmhlklytpbpb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2015,11,3
vmhlklytpbgb,Secrets of Happiness,Art of Living,1106,Health & Wellbeing,299,2015,11,3
qwhpljywnbhc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2017,10,2
243143888,Nashville PHP Oct 2017 - Imposter Syndrome,Nashville PHP User Group,1118,Tech,804,2017,10,1
jtkwmmywnbfb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2017,10,1
qwhpljywmbkc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2017,9,2
243143852,Nashville PHP Sep 2017 - Introducing PHP TestFest - Ben Ramsey,Nashville PHP User Group,1118,Tech,804,2017,9,1
jtkwmmywmbhb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2017,9,1
qwhpljywlbfc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2017,8,2
242225211,Syntax Is Not Programming - Marcus Fulbright,Nashville PHP User Group,1118,Tech,804,2017,8,1
jtkwmmywlbcb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2017,8,1
qwhpljywkbjc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2017,7,2
241389324,Nashville PHP June 2017: PHPChunkIt Library - Jonathan Wage,Nashville PHP User Group,1118,Tech,804,2017,7,1
jtkwmmywkbgb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2017,7,2
qwhpljywjblc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2017,6,2
240041097,"Nashville PHP June 2017: Open Source Your Library, Ben Ramsey",Nashville PHP User Group,1118,Tech,804,2017,6,1
jtkwmmywjbjb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2017,6,1
240192055,Viewing: Day Camp 4 Devs App Security,Nashville PHP User Group,1118,Tech,804,2017,6,4
qwhpljywhbgc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2017,5,2
239721886,Automate away with the Symfony Console Component,Nashville PHP User Group,1118,Tech,804,2017,5,1
jtkwmmywhbdb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2017,5,1
qwhpljywgbjc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2017,4,2
238982703,Data Sanitization in AWS Two Ways,Nashville PHP User Group,1118,Tech,804,2017,4,1
jtkwmmywgbgb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2017,4,1
qwhpljywfbdc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2017,3,2
238216619,Action-Domain-Responder: A Web-Specific Refinement of Model-View-Controller,Nashville PHP User Group,1118,Tech,804,2017,3,1
jtkwmmywfbkb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2017,3,1
qwhpljywdbdc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2017,2,2
237525601,Functional PHP with Bradley Wogsland,Nashville PHP User Group,1118,Tech,804,2017,2,2
jtkwmmywdbkb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2017,2,1
qwhpljywcbhc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2017,1,2
236648248,Automating API testing and workflows with Postman and Newman,Nashville PHP User Group,1118,Tech,804,2017,1,2
236073974,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2017,1,1
qwhpljyvqblc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2016,12,2
ztjrxlyvqbjb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,12,1
qwhpljyvpbfc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2016,11,2
ztjrxlyvpbcb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,11,1
qwhpljyvnbjc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2016,10,2
233820992,Nashville PHP Oct 2016: Real Time Application Development with Laravel,Nashville PHP User Group,1118,Tech,804,2016,10,1
ztjrxlyvnbgb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,10,1
qwhpljyvmblc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2016,9,2
227940471,Nashville PHP September 2016: Show and Tell,Nashville PHP User Group,1118,Tech,804,2016,9,1
hfqjmlyvmbjb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,9,1
qwhpljyvlbgc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2016,8,2
227940460,An Introduction to Domain Driven Design in PHP.,Nashville PHP User Group,1118,Tech,804,2016,8,1
hfqjmlyvlbdb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,8,1
qwhpljyvkbkc,Nashville PHP BBQ Lunch,Nashville PHP User Group,1118,Tech,804,2016,7,2
227940446,"Nashville PHP July 2016: Regular monthly meeting, Diving into Docker with PHP",Nashville PHP User Group,1118,Tech,804,2016,7,1
qwhpljyvjbdc,Nashville PHP Hot Chicken Lunch,Nashville PHP User Group,1118,Tech,804,2016,6,2
227940436,Write Better Tests with PHPUnit & Mockery,Nashville PHP User Group,1118,Tech,804,2016,6,1
hfqjmlyvjbkb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,6,1
qwhpljyvhbhc,Nashville PHP Hot Chicken Lunch,Nashville PHP User Group,1118,Tech,804,2016,5,2
227940420,Nashville PHP May 2016: Auto-scale PHP With Elastic Beanstalk and Docker,Nashville PHP User Group,1118,Tech,804,2016,5,1
hfqjmlyvhbfb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,5,1
qwhpljyvgbkc,Nashville PHP Hot Chicken Lunch,Nashville PHP User Group,1118,Tech,804,2016,4,2
227940404,Xdebug: Shedding light on your code,Nashville PHP User Group,1118,Tech,804,2016,4,1
hfqjmlyvgbhb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,4,1
qwhpljyvfbfc,Nashville PHP Hot Chicken Lunch,Nashville PHP User Group,1118,Tech,804,2016,3,2
227940377,Beware the Monolith and Mod_PHP vs FPM vs Fast CGI vs CLI,Nashville PHP User Group,1118,Tech,804,2016,3,2
hfqjmlyvfbcb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,3,1
qwhpljyvdbgc,Nashville PHP Hot Chicken Lunch,Nashville PHP User Group,1118,Tech,804,2016,2,2
227940362,Feb 2016: Why Aren't You Using Composer Already?!,Nashville PHP User Group,1118,Tech,804,2016,2,2
hfqjmlyvdbdb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,2,1
qwhpljyvcbkc,Nashville PHP Hot Chicken Lunch,Nashville PHP User Group,1118,Tech,804,2016,1,2
227939955,"Jan 2016: Mocking with Mockery, Intro to jq",Nashville PHP User Group,1118,Tech,804,2016,1,2
hfqjmlyvcbhb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2016,1,1
qwhpljytqbfc,Nashville PHP Hot Chicken Lunch,Nashville PHP User Group,1118,Tech,804,2015,12,2
226999370,4th Annual Nashville Code User Group Holiday Party,Nashville PHP User Group,1118,Tech,804,2015,12,1
hfqjmlytqbdb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2015,12,1
qwhpljytpbhc,Nashville PHP Hot Chicken Lunch,Nashville PHP User Group,1118,Tech,804,2015,11,2
lvcldlytpbnb,Username and Passwords are dead. Mobile ALL the thingz,Nashville PHP User Group,1118,Tech,804,2015,11,2
xccsllytpbgb,Nashville PHP South Lunch,Nashville PHP User Group,1118,Tech,804,2015,11,2
244088424,Grown & Sexy Nashville!,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2017,10,5
240130193,Nashville Sounds Game,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2017,6,4
238099681,The Connoisseur Eat.Drink.&Paint,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2017,3,5
237236367,One Love @ The Connoisseur,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2017,2,6
236593318,The Connoisseur at AVO,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2017,1,6
236447388,The Valentine NYE Midnight Masquerade,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,12,5
236001318,The Connoisseur Eat Drink & Paint At AVO,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,12,6
235831948,Anti-Online Dating! NashDash Dating! 20's and 30's!,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,12,2
235028691,Free Meet Up at Pinewood Social,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,11,5
233124145,Karaoke,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,9,5
233310978,Bowling,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,8,2
233016952,Live on the Green Music Festival - Opening Night,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,8,4
233118910,East Nashville Beer Works Grand Opening,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,8,5
233016714,Meet for Coffee,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,8,4
232314187,Games and Drinks,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,7,4
232414176,Margarita Night!,20s/30s Nashville Online Dating Rebellion!,1124,Socializing,112,2016,7,5
dllflmywmbjc,Android Things,Nashville Mobile Developers,1166,Tech,724,2017,9,1
242929940,From Data to Insights: How ML can transform your business,Nashville Mobile Developers,1166,Tech,724,2017,9,3
dllflmywkbhc,"Kotlin on Android, with Sean Beach",Nashville Mobile Developers,1166,Tech,724,2017,7,1
dllflmywgbhc,React Native with Guy Lemon,Nashville Mobile Developers,1166,Tech,724,2017,6,1
dllflmywhbnc,Google i/o Recap,Nashville Mobile Developers,1166,Tech,724,2017,5,1
238681572,Celebrating Nashville Women in Tech,Nashville Mobile Developers,1166,Tech,724,2017,4,3
238412149,DroidCon Boston,Nashville Mobile Developers,1166,Tech,724,2017,4,0
dllflmywfblc,Hack Night,Nashville Mobile Developers,1166,Tech,724,2017,3,1
dllflmywdblc,"Machine Learning Made Easy with TensorFlow, with Joseph Banta",Nashville Mobile Developers,1166,Tech,724,2017,3,2
236291851,DevFest Nashville,Nashville Mobile Developers,1166,Tech,724,2017,1,5
trwpplyvmbkc,iOS vs. Android CAGE MATCH!!!,Nashville Mobile Developers,1166,Tech,724,2016,10,1
234146696,Nashville Mini Maker Faire,Nashville Mobile Developers,1166,Tech,724,2016,9,5
trwpplyvlbnc,Flappy's Revenge:  How to start a Flappy Bird clone,Nashville Mobile Developers,1166,Tech,724,2016,8,1
233041625,Music City Code 2016,Nashville Mobile Developers,1166,Tech,724,2016,8,3
trwpplyvkbjc,"DRY Coding Principles, with Sarah Klinefelter",Nashville Mobile Developers,1166,Tech,724,2016,7,1
232251229,Progressive Web Apps,Nashville Mobile Developers,1166,Tech,724,2016,7,2
trwpplyvjblc,Show off your App!,Nashville Mobile Developers,1166,Tech,724,2016,6,1
229639660,Google I/O Extended Nashville 2016,Nashville Mobile Developers,1166,Tech,724,2016,5,2
trwpplyvgbjc,Nashville Mobile Development User Group: Swift Code Lab,Nashville Mobile Developers,1166,Tech,724,2016,4,1
229813284,Android for Beginners Study Group,Nashville Mobile Developers,1166,Tech,724,2016,4,1
swrqplyvfbtb,Android for Beginners Study Group,Nashville Mobile Developers,1166,Tech,724,2016,3,1
swrqplyvfblb,Android for Beginners Study Group,Nashville Mobile Developers,1166,Tech,724,2016,3,1
swrqplyvfbcb,Android for Beginners Study Group,Nashville Mobile Developers,1166,Tech,724,2016,3,2
229099538,Android for Beginners Study Group Virtual Checkin,Nashville Mobile Developers,1166,Tech,724,2016,3,2
swrqplyvdbfc,Android for Beginners Study Group,Nashville Mobile Developers,1166,Tech,724,2016,2,2
swrqplyvdbvb,Android for Beginners Study Group,Nashville Mobile Developers,1166,Tech,724,2016,2,2
swrqplyvdbmb,Android for Beginners Study Group,Nashville Mobile Developers,1166,Tech,724,2016,2,2
228402216,"Live Hangout, Feb 4 @ 5 PM CST",Nashville Mobile Developers,1166,Tech,724,2016,2,3
227919146,Android Programming Kickstart,Nashville Mobile Developers,1166,Tech,724,2016,1,2
vthgxmywnbmc,Embracing Simplicity - Nashville,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
tfcjflywnbmc,New Thought Sunday Service 10:00 am,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
fkqdqnywnbmc,Practicing the Presence,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
gjxzcmywnbjc,Nonviolent Communication Classes,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,3
lkjzzlywnbjc,The Solopreneur Circle,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,3
dwjzxmywnbhc,Unity Yoga Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,2
phdhknywnbgc,Tuesday Course In Miracles Discussion Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,1
qlgswjywnbgc,Tuesday Noon Prayer,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,1
cnbzmnywnbgc,Sage-ing Small Group Meeting,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,1
ktqmvnywnbfc,Monday Night Men's Group Meeting,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,0
vthgxmywnbdc,Embracing Simplicity - Nashville,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
tfcjflywnbdc,New Thought Sunday Service 10:00 am,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
fkqdqnywnbdc,Practicing the Presence,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
243954424,Meditation and Mindfulness: Healing Medicine for an Abundant Life,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,4
lkjzzlywnbzb,The Solopreneur Circle,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,3
dwjzxmywnbxb,Unity Yoga Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,2
phdhknywnbwb,Tuesday Course In Miracles Discussion Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,1
qlgswjywnbwb,Tuesday Noon Prayer,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,1
ktqmvnywnbvb,Monday Night Men's Group Meeting,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,0
vthgxmywnbtb,Embracing Simplicity - Nashville,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
slhckmywnbtb,The Esoteric Study Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
rcblglywnbtb,Community Care - Distribution of Gifts to Homeless in Downtown Nashville,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
tfcjflywnbtb,New Thought Sunday Service 10:00 am,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
fkqdqnywnbtb,Practicing the Presence,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
phxzcmywnbqb,Nonviolent Communication Classes,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,3
lkjzzlywnbqb,The Solopreneur Circle,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,3
dwjzxmywnbpb,Unity Yoga Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,2
qcntnnywnbnb,How To Be An Adult In Faith and Spirituality,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,2
phdhknywnbnb,Tuesday Course In Miracles Discussion Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,1
qlgswjywnbnb,Tuesday Noon Prayer,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,1
xlbzmnywnbnb,Sage-ing Small Group Meeting,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,1
ktqmvnywnbmb,Monday Night Men's Group Meeting,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,0
vthgxmywnblb,Embracing Simplicity - Nashville,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
zvcqbnywnblb,Reiki Sharing Circle,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
243121182,Blessing of Our Animal Companions,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
tfcjflywnblb,New Thought Sunday Service 10:00 am,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
fkqdqnywnblb,Practicing the Presence,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
241144619,Unity Build for Habitat for Humanity,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
lkjzzlywnbhb,The Solopreneur Circle,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,3
dwjzxmywnbgb,Unity Yoga Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,2
qcntnnywnbfb,How To Be An Adult In Faith and Spirituality,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,2
phdhknywnbfb,Tuesday Course In Miracles Discussion Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,1
qlgswjywnbfb,Tuesday Noon Prayer,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,1
vthgxmywnbcb,Embracing Simplicity - Nashville,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
243125386,Arun Gandhi - Special Guest,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
tfcjflywnbcb,New Thought Sunday Service 10:00 am,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
fkqdqnywnbcb,Practicing the Presence,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,10,6
gjxzcmywmblc,Nonviolent Communication Classes,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,3
lkjzzlywmblc,The Solopreneur Circle,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,3
dwjzxmywmbkc,Unity Yoga Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,2
gvzplnywmbkc,Wednesday's Wisdom Class,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,2
qcntnnywmbjc,How To Be An Adult In Faith and Spirituality,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,2
phdhknywmbjc,Tuesday Course In Miracles Discussion Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,1
qlgswjywmbjc,Tuesday Noon Prayer,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,1
cnbzmnywmbjc,Sage-ing Small Group Meeting,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,1
vthgxmywmbgc,Embracing Simplicity - Nashville,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,6
242956074,Homecoming Picnic,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,6
tfcjflywmbgc,New Thought Sunday Service 10:00 am,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,6
fkqdqnywmbgc,Practicing the Presence,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,6
lkjzzlywmbcc,The Solopreneur Circle,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,3
dwjzxmywmbbc,Unity Yoga Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,2
gvzplnywmbbc,Wednesday's Wisdom Class,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,2
qcntnnywmbzb,How To Be An Adult In Faith and Spirituality,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,2
phdhknywmbzb,Tuesday Course In Miracles Discussion Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,1
qlgswjywmbzb,Tuesday Noon Prayer,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,1
vthgxmywmbwb,Embracing Simplicity - Nashville,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,6
slhckmywmbwb,The Esoteric Study Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,6
rcblglywmbwb,Community Care - Distribution of Gifts to Homeless in Downtown Nashville,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,6
tfcjflywmbwb,New Thought Sunday Service 10:00 am,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,6
fkqdqnywmbwb,Practicing the Presence,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,6
241819803,The Prayer Experience with Rev. Paulette Pipe,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,5
242962654,Heart of Jewels  Buddhist Methods for Discovering Our Inner Treasures,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,4
phxzcmywmbsb,Nonviolent Communication Classes,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,3
lkjzzlywmbsb,The Solopreneur Circle,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,3
243338569,World Day of Prayer,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,3
dwjzxmywmbrb,Unity Yoga Group,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,2
gvzplnywmbrb,Wednesday's Wisdom Class,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,2
qcntnnywmbqb,How To Be An Adult In Faith and Spirituality,Unity of Nashville Spirituality Meetup Group,1187,New Age & Spirituality,291,2017,9,2
